Year,COUNTY,MONTH,FEL_BEGINNING_CASELOAD,FEL_REC_COURT,FEL_REC_REINSTATED,FEL_REC_OTHER,FEL_RMVD_TERMINATED,FEL_RMVD_REVOKED,FEL_RMVD_OTHER,FEL_ENDING_CASELOAD,MISD_BEGINNING_CASELOAD,MISD_REC_COURT,MISD_REC_REINSTATED,MISD_REC_OTHER,MISD_RMVD_TERMINATED,MISD_RMVD_REVOKED,MISD_RMVD_OTHER,MISD_ENDING_CASELOAD,FEL_REC_TOTAL,FEL_RMVD_TOTAL,MISD_REC_TOTAL,MISD_RMVD_TOTAL,ALL_RMVD_OTHER,ALL_RMVD_REVOKED,ALL_RMVD_TERM,ALL_RMVD_TOTAL,ALL_REC_OTHER,ALL_REC_REINST,ALL_REC_COURT,ALL_REC_TOTAL
2003,Lake County,January,481,14,12,0,11,9,0,487,31,0,0,0,0,0,0,31,26,20,0,0,0,9,11,20,0,12,14,26
2003,Lake County,February,487,2,7,0,6,6,0,484,31,0,0,0,0,0,0,31,9,12,0,0,0,6,6,12,0,7,2,9
2003,Lake County,March,484,14,19,0,6,18,2,491,31,0,0,0,0,0,0,31,33,26,0,0,2,18,6,26,0,19,14,33
2003,Lake County,April,491,14,7,0,24,26,0,462,31,0,0,0,0,0,0,31,21,50,0,0,0,26,24,50,0,7,14,21
2003,Lake County,May,462,7,3,0,6,23,0,443,31,0,0,0,0,0,0,31,10,29,0,0,0,23,6,29,0,3,7,10
2003,Lake County,June,443,6,5,0,7,20,0,427,31,0,0,0,0,0,0,31,11,27,0,0,0,20,7,27,0,5,6,11
2003,Lake County,July,427,7,5,0,11,26,0,402,31,0,0,0,0,0,0,31,12,37,0,0,0,26,11,37,0,5,7,12
2003,Lake County,August,402,14,11,0,18,43,0,366,31,0,0,0,0,0,0,31,25,61,0,0,0,43,18,61,0,11,14,25
2003,Lake County,September,366,10,12,0,4,17,0,367,31,0,0,0,0,0,0,31,22,21,0,0,0,17,4,21,0,12,10,22
2003,Lake County,October,367,13,12,0,13,3,0,376,31,0,0,0,0,0,0,31,25,16,0,0,0,3,13,16,0,12,13,25
2003,Lake County,November,376,11,2,0,4,2,0,383,31,0,0,0,0,0,0,31,13,6,0,0,0,2,4,6,0,2,11,13
2003,Lake County,December,383,16,4,0,14,21,0,368,31,0,0,0,0,0,0,31,20,35,0,0,0,21,14,35,0,4,16,20
2003,Lassen County,January,188,30,0,0,16,0,0,202,240,20,0,0,10,0,0,250,30,16,20,10,0,0,26,26,0,0,50,50
2003,Lassen County,February,202,8,0,0,2,0,0,208,250,10,0,0,3,0,0,257,8,2,10,3,0,0,5,5,0,0,18,18
2003,Lassen County,March,208,6,0,0,0,0,0,214,257,12,0,0,3,0,0,266,6,0,12,3,0,0,3,3,0,0,18,18
2003,Lassen County,April,214,2,0,0,2,0,0,214,266,12,0,0,2,0,0,276,2,2,12,2,0,0,4,4,0,0,14,14
2003,Lassen County,May,214,4,0,0,4,0,0,214,276,6,0,0,2,0,0,280,4,4,6,2,0,0,6,6,0,0,10,10
2003,Lassen County,June,214,8,0,0,3,0,0,219,280,11,0,0,5,0,0,286,8,3,11,5,0,0,8,8,0,0,19,19
2003,Lassen County,July,219,9,0,0,4,0,0,224,286,15,0,0,5,0,0,296,9,4,15,5,0,0,9,9,0,0,24,24
2003,Lassen County,August,224,7,0,0,3,0,0,228,296,12,0,0,5,0,0,303,7,3,12,5,0,0,8,8,0,0,19,19
2003,Lassen County,September,228,5,0,0,1,0,0,232,303,7,0,0,6,0,0,304,5,1,7,6,0,0,7,7,0,0,12,12
2003,Lassen County,October,232,5,0,0,2,0,0,235,304,15,0,0,6,0,0,313,5,2,15,6,0,0,8,8,0,0,20,20
2003,Lassen County,November,235,3,0,0,1,0,0,237,313,10,0,0,7,0,0,316,3,1,10,7,0,0,8,8,0,0,13,13
2003,Lassen County,December,237,1,0,0,4,0,0,234,316,3,0,0,6,0,0,313,1,4,3,6,0,0,10,10,0,0,4,4
2003,Los Angeles County,January,50639,1077,724,0,875,1337,81,50147,10127,159,218,0,198,206,175,9925,1801,2293,377,579,256,1543,1073,2872,0,942,1236,2178
2003,Los Angeles County,February,50817,907,649,0,767,1238,79,50289,10088,195,172,0,189,175,134,9957,1556,2084,367,498,213,1413,956,2582,0,821,1102,1923
2003,Los Angeles County,March,50848,1043,656,0,891,1438,82,50136,10031,209,196,0,194,197,132,9913,1699,2411,405,523,214,1635,1085,2934,0,852,1252,2104
2003,Los Angeles County,April,50742,1176,832,0,971,1453,75,50251,10113,264,206,0,196,177,149,10061,2008,2499,470,522,224,1630,1167,3021,0,1038,1440,2478
2003,Los Angeles County,May,50748,1051,810,0,857,1340,104,50308,10246,243,162,0,182,148,158,10163,1861,2301,405,488,262,1488,1039,2789,0,972,1294,2266
2003,Los Angeles County,June,50835,945,703,0,874,1295,88,50226,10289,238,138,0,188,150,126,10201,1648,2257,376,464,214,1445,1062,2721,0,841,1183,2024
2003,Los Angeles County,July,50823,1152,823,0,885,1549,92,50272,10388,233,166,0,204,172,111,10300,1975,2526,399,487,203,1721,1089,3013,0,989,1385,2374
2003,Los Angeles County,August,50806,908,638,0,811,1320,61,50160,10400,252,127,0,168,115,135,10361,1546,2192,379,418,196,1435,979,2610,0,765,1160,1925
2003,Los Angeles County,September,50659,1094,803,0,770,1435,76,50275,10470,202,152,0,180,114,126,10404,1897,2281,354,420,202,1549,950,2701,0,955,1296,2251
2003,Los Angeles County,October,50939,1163,914,0,841,1599,90,50486,10378,234,168,0,189,111,131,10349,2077,2530,402,431,221,1710,1030,2961,0,1082,1397,2479
2003,Los Angeles County,November,50835,877,668,0,702,1094,65,50519,10426,169,107,0,150,108,99,10345,1545,1861,276,357,164,1202,852,2218,0,775,1046,1821
2003,Los Angeles County,December,50778,1045,730,0,813,1152,80,50508,10418,203,141,0,142,129,123,10368,1775,2045,344,394,203,1281,955,2439,0,871,1248,2119
2003,Madera County,January,1588,50,39,0,4,48,0,1625,775,19,13,0,1,27,0,779,89,52,32,28,0,75,5,80,0,52,69,121
2003,Madera County,February,1625,13,12,0,4,18,0,1628,779,3,7,0,3,12,0,774,25,22,10,15,0,30,7,37,0,19,16,35
2003,Madera County,March,1628,41,24,0,0,31,0,1662,774,20,6,0,0,12,0,788,65,31,26,12,0,43,0,43,0,30,61,91
2003,Madera County,April,1662,51,24,0,1,16,0,1720,788,20,6,0,3,9,0,802,75,17,26,12,0,25,4,29,0,30,71,101
2003,Madera County,May,1720,29,22,0,29,16,0,1726,802,8,10,0,11,1,0,808,51,45,18,12,0,17,40,57,0,32,37,69
2003,Madera County,June,1726,64,38,0,21,35,0,1772,808,25,7,0,13,9,0,818,102,56,32,22,0,44,34,78,0,45,89,134
2003,Madera County,July,1772,56,34,0,5,45,0,1812,818,30,14,0,6,16,0,840,90,50,44,22,0,61,11,72,0,48,86,134
2003,Madera County,August,1812,69,44,0,25,33,0,1867,840,31,4,0,8,10,0,857,113,58,35,18,0,43,33,76,0,48,100,148
2003,Madera County,September,1867,40,33,0,18,42,0,1880,857,25,5,0,21,8,0,858,73,60,30,29,0,50,39,89,0,38,65,103
2003,Madera County,October,1880,34,21,0,39,33,0,1863,858,18,9,0,26,18,0,841,55,72,27,44,0,51,65,116,0,30,52,82
2003,Madera County,November,1863,55,35,0,8,51,0,1894,841,23,16,0,9,19,0,852,90,59,39,28,0,70,17,87,0,51,78,129
2003,Madera County,December,1894,39,38,0,6,48,0,1917,852,13,12,0,5,16,0,856,77,54,25,21,0,64,11,75,0,50,52,102
2003,Marin County,January,999,79,8,0,51,15,0,1020,999,73,7,0,55,13,0,1011,87,66,80,68,0,28,106,134,0,15,152,167
2003,Marin County,February,1020,60,7,0,43,6,0,1038,1011,70,8,0,32,5,0,1052,67,49,78,37,0,11,75,86,0,15,130,145
2003,Marin County,March,1038,59,6,0,44,10,0,1049,1052,52,5,0,30,9,0,1070,65,54,57,39,0,19,74,93,0,11,111,122
2003,Marin County,April,1049,66,7,0,32,10,0,1080,1070,58,6,0,35,11,0,1088,73,42,64,46,0,21,67,88,0,13,124,137
2003,Marin County,May,1080,60,6,0,43,10,0,1093,1088,64,7,0,46,14,0,1099,66,53,71,60,0,24,89,113,0,13,124,137
2003,Marin County,June,1093,46,5,0,31,13,0,1100,1099,33,4,0,40,20,0,1076,51,44,37,60,0,33,71,104,0,9,79,88
2003,Marin County,July,1100,44,5,0,22,10,0,1117,1076,56,6,0,37,25,0,1076,49,32,62,62,0,35,59,94,0,11,100,111
2003,Marin County,August,1117,52,7,0,42,11,0,1123,1076,48,6,0,33,8,0,1089,59,53,54,41,0,19,75,94,0,13,100,113
2003,Marin County,September,1123,42,7,0,24,6,0,1142,1089,53,7,0,32,8,0,1109,49,30,60,40,0,14,56,70,0,14,95,109
2003,Marin County,October,1142,47,5,0,23,14,0,1157,1109,58,8,0,26,15,0,1134,52,37,66,41,0,29,49,78,0,13,105,118
2003,Marin County,November,1157,48,7,0,22,13,0,1177,1134,50,8,0,25,16,0,1151,55,35,58,41,0,29,47,76,0,15,98,113
2003,Marin County,December,1177,51,7,0,21,6,0,1208,1151,63,10,0,22,7,0,1195,58,27,73,29,0,13,43,56,0,17,114,131
2003,Mariposa County,January,135,1,2,2,1,6,1,132,23,6,6,12,4,28,3,12,5,8,24,35,4,34,5,43,14,8,7,29
2003,Mariposa County,February,132,4,2,1,4,12,0,123,12,4,3,0,1,14,0,4,7,16,7,15,0,26,5,31,1,5,8,14
2003,Mariposa County,March,123,5,2,1,3,0,0,128,4,9,3,0,5,0,0,11,8,3,12,5,0,0,8,8,1,5,14,20
2003,Mariposa County,April,152,2,1,0,6,10,0,139,144,7,2,0,5,12,0,136,3,16,9,17,0,22,11,33,0,3,9,12
2003,Mariposa County,May,139,2,3,0,6,5,0,133,136,6,2,0,5,8,0,131,5,11,8,13,0,13,11,24,0,5,8,13
2003,Mariposa County,June,133,3,1,0,0,4,0,133,131,10,2,0,0,5,0,138,4,4,12,5,0,9,0,9,0,3,13,16
2003,Mariposa County,July,133,1,2,0,2,6,0,128,138,7,4,0,4,3,0,142,3,8,11,7,0,9,6,15,0,6,8,14
2003,Mariposa County,August,128,9,1,0,4,1,0,133,142,7,0,0,3,1,0,145,10,5,7,4,0,2,7,9,0,1,16,17
2003,Mariposa County,September,80,0,0,0,0,0,0,80,231,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0
2003,Mariposa County,October,80,2,0,0,0,0,0,82,231,6,0,0,5,0,0,232,2,0,6,5,0,0,5,5,0,0,8,8
2003,Mariposa County,November,82,4,0,0,1,0,0,85,232,7,0,0,2,0,0,237,4,1,7,2,0,0,3,3,0,0,11,11
2003,Mariposa County,December,85,2,0,0,0,0,0,87,237,5,0,0,6,0,0,236,2,0,5,6,0,0,6,6,0,0,7,7
2003,Mendocino County,January,787,11,8,0,5,9,0,792,168,0,3,0,1,2,0,168,19,14,3,3,0,11,6,17,0,11,11,22
2003,Mendocino County,February,792,10,3,0,4,4,0,797,168,1,0,0,0,2,0,167,13,8,1,2,0,6,4,10,0,3,11,14
2003,Mendocino County,March,797,13,5,0,9,6,0,800,167,1,0,0,1,4,0,163,18,15,1,5,0,10,10,20,0,5,14,19
2003,Mendocino County,April,800,9,6,0,2,3,0,810,163,0,4,0,4,3,0,160,15,5,4,7,0,6,6,12,0,10,9,19
2003,Mendocino County,May,810,15,6,0,13,7,0,811,160,0,5,0,2,0,0,163,21,20,5,2,0,7,15,22,0,11,15,26
2003,Mendocino County,June,811,20,7,0,11,11,0,816,163,0,7,0,1,2,0,167,27,22,7,3,0,13,12,25,0,14,20,34
2003,Mendocino County,July,816,21,9,0,10,5,0,831,167,1,2,0,1,2,0,167,30,15,3,3,0,7,11,18,0,11,22,33
2003,Mendocino County,August,831,13,8,0,6,3,0,843,167,0,3,0,0,3,0,167,21,9,3,3,0,6,6,12,0,11,13,24
2003,Mendocino County,September,843,15,4,0,5,10,0,847,167,0,5,0,1,4,0,167,19,15,5,5,0,14,6,20,0,9,15,24
2003,Mendocino County,October,847,14,4,0,5,5,0,855,167,0,0,0,1,1,0,165,18,10,0,2,0,6,6,12,0,4,14,18
2003,Mendocino County,November,855,5,1,0,7,9,0,845,165,0,1,0,1,2,0,163,6,16,1,3,0,11,8,19,0,2,5,7
2003,Mendocino County,December,845,13,7,0,4,3,0,858,163,0,7,0,1,2,0,167,20,7,7,3,0,5,5,10,0,14,13,27
2003,Merced County,January,2753,67,50,0,13,59,2,2796,22,0,0,0,0,0,0,22,117,74,0,0,2,59,13,74,0,50,67,117
2003,Merced County,February,2796,51,35,0,23,30,0,2829,22,0,0,0,0,0,0,22,86,53,0,0,0,30,23,53,0,35,51,86
2003,Merced County,March,2829,86,68,0,33,71,4,2875,22,0,0,0,0,0,0,22,154,108,0,0,4,71,33,108,0,68,86,154
2003,Merced County,April,2875,78,36,0,41,44,0,2904,22,0,0,0,0,0,0,22,114,85,0,0,0,44,41,85,0,36,78,114
2003,Merced County,May,2904,84,50,0,36,46,1,2955,22,0,0,0,0,0,0,22,134,83,0,0,1,46,36,83,0,50,84,134
2003,Merced County,June,2955,77,74,0,36,50,3,3017,22,0,0,0,0,0,0,22,151,89,0,0,3,50,36,89,0,74,77,151
2003,Merced County,July,3017,61,67,0,4,66,3,3072,22,0,0,0,0,0,0,0,128,73,0,0,3,66,4,73,0,67,61,128
2003,Merced County,August,3072,63,23,0,2,39,0,3117,0,0,0,0,0,0,0,0,86,41,0,0,0,39,2,41,0,23,63,86
2003,Merced County,September,3117,93,57,0,45,47,3,3172,0,0,0,0,0,0,0,0,150,95,0,0,3,47,45,95,0,57,93,150
2003,Merced County,October,3172,85,67,0,68,32,3,3221,0,0,0,0,0,0,0,0,152,103,0,0,3,32,68,103,0,67,85,152
2003,Merced County,November,3221,53,30,0,30,1,0,3273,0,0,0,0,0,0,0,0,83,31,0,0,0,1,30,31,0,30,53,83
2003,Merced County,December,3273,142,74,0,0,64,6,3419,0,0,0,0,0,0,0,0,216,70,0,0,6,64,0,70,0,74,142,216
2003,Modoc County,January,118,3,0,0,1,0,0,120,176,0,0,0,1,0,0,175,3,1,0,1,0,0,2,2,0,0,3,3
2003,Modoc County,February,120,1,0,0,7,0,0,114,175,1,0,0,0,1,0,175,1,7,1,1,0,1,7,8,0,0,2,2
2003,Modoc County,March,114,1,0,0,4,0,0,111,175,1,0,0,2,1,0,173,1,4,1,3,0,1,6,7,0,0,2,2
2003,Modoc County,April,111,1,3,0,0,1,0,114,173,0,0,0,0,0,0,173,4,1,0,0,0,1,0,1,0,3,1,4
2003,Modoc County,May,114,3,0,0,3,3,0,111,173,0,0,0,3,0,0,170,3,6,0,3,0,3,6,9,0,0,3,3
2003,Modoc County,June,111,2,1,0,4,0,0,110,170,0,1,0,0,0,0,171,3,4,1,0,0,0,4,4,0,2,2,4
2003,Modoc County,July,110,4,0,0,2,1,0,111,171,0,0,0,1,0,0,170,4,3,0,1,0,1,3,4,0,0,4,4
2003,Modoc County,August,111,3,0,0,2,1,0,111,170,0,0,0,0,3,0,167,3,3,0,3,0,4,2,6,0,0,3,3
2003,Modoc County,September,111,3,2,0,2,1,0,113,167,0,0,0,0,0,0,167,5,3,0,0,0,1,2,3,0,2,3,5
2003,Modoc County,October,113,1,5,0,5,0,0,114,167,0,0,0,3,0,0,164,6,5,0,3,0,0,8,8,0,5,1,6
2003,Modoc County,November,114,1,1,0,1,2,0,113,164,1,2,0,0,1,0,166,2,3,3,1,0,3,1,4,0,3,2,5
2003,Modoc County,December,113,1,3,0,3,1,0,113,166,1,1,0,1,0,0,167,4,4,2,1,0,1,4,5,0,4,2,6
2003,Mono County,January,106,4,0,0,1,2,0,107,106,1,0,0,2,0,0,105,4,3,1,2,0,2,3,5,0,0,5,5
2003,Mono County,February,107,5,1,1,1,1,0,112,105,1,1,0,2,0,0,105,7,2,2,2,0,1,3,4,1,2,6,9
2003,Mono County,March,112,3,0,0,0,0,0,115,105,4,0,0,0,0,0,109,3,0,4,0,0,0,0,0,0,0,7,7
2003,Mono County,April,115,2,0,0,6,0,0,111,109,0,0,0,1,1,0,107,2,6,0,2,0,1,7,8,0,0,2,2
2003,Mono County,May,111,4,1,0,2,0,0,114,107,6,0,0,0,3,0,110,5,2,6,3,0,3,2,5,0,1,10,11
2003,Mono County,June,114,3,0,0,1,0,0,116,110,0,0,0,0,0,0,110,3,1,0,0,0,0,1,1,0,0,3,3
2003,Mono County,July,116,8,0,0,2,5,0,117,110,4,0,0,1,0,0,113,8,7,4,1,0,5,3,8,0,0,12,12
2003,Mono County,August,117,8,0,0,2,2,0,121,113,4,0,0,0,0,0,117,8,4,4,0,0,2,2,4,0,0,12,12
2003,Mono County,September,121,6,0,0,6,3,0,118,117,0,0,0,2,0,0,115,6,9,0,2,0,3,8,11,0,0,6,6
2003,Mono County,October,118,3,3,0,2,2,0,120,115,5,0,0,1,0,0,119,6,4,5,1,0,2,3,5,0,3,8,11
2003,Mono County,November,120,1,0,0,2,0,0,119,119,2,0,0,2,4,0,115,1,2,2,6,0,4,4,8,0,0,3,3
2003,Mono County,December,119,3,0,0,0,1,0,121,115,0,0,0,0,0,0,115,3,1,0,0,0,1,0,1,0,0,3,3
2003,Monterey County,January,6073,88,43,0,23,0,0,6181,2657,18,0,0,11,0,0,2664,131,23,18,11,0,0,34,34,0,43,106,149
2003,Monterey County,February,6181,67,32,0,29,0,0,6251,2664,134,0,0,38,0,0,2760,99,29,134,38,0,0,67,67,0,32,201,233
2003,Monterey County,March,6251,96,50,0,32,9,0,6356,2760,105,0,0,43,0,0,2822,146,41,105,43,0,9,75,84,0,50,201,251
2003,Monterey County,April,6356,85,62,0,15,23,0,6465,2822,58,0,0,24,0,0,2856,147,38,58,24,0,23,39,62,0,62,143,205
2003,Monterey County,May,6465,95,34,0,6,13,0,6575,2856,73,0,0,16,0,0,2913,129,19,73,16,0,13,22,35,0,34,168,202
2003,Monterey County,June,6575,55,50,0,37,8,0,6635,2913,47,0,0,29,0,29,2902,105,45,47,58,29,8,66,103,0,50,102,152
2003,Monterey County,July,6635,65,32,0,38,16,0,6678,2902,42,0,0,15,0,0,2929,97,54,42,15,0,16,53,69,0,32,107,139
2003,Monterey County,August,6678,70,3,0,42,19,0,6690,2929,98,0,0,43,0,0,2984,73,61,98,43,0,19,85,104,0,3,168,171
2003,Monterey County,September,6690,70,3,0,42,19,0,6702,2984,98,0,0,43,0,0,3039,73,61,98,43,0,19,85,104,0,3,168,171
2003,Monterey County,October,6702,63,7,0,25,21,0,6726,3039,84,0,0,36,0,0,3087,70,46,84,36,0,21,61,82,0,7,147,154
2003,Monterey County,November,6726,81,27,0,10,9,0,6815,3087,40,0,0,43,0,0,3084,108,19,40,43,0,9,53,62,0,27,121,148
2003,Monterey County,December,6815,50,30,0,14,18,0,6863,3084,33,0,0,21,0,0,3096,80,32,33,21,0,18,35,53,0,30,83,113
2003,Napa County,January,1042,56,9,9,5,20,50,1041,866,44,7,2,1,17,7,894,74,75,53,25,57,37,6,100,11,16,100,127
2003,Napa County,February,1041,26,7,9,7,3,22,1051,894,31,4,13,0,0,12,930,42,32,48,12,34,3,7,44,22,11,57,90
2003,Napa County,March,1051,45,12,18,67,20,28,1011,930,54,10,14,96,11,19,882,75,115,78,126,47,31,163,241,32,22,99,153
2003,Napa County,April,1011,39,12,15,30,12,15,1020,882,31,5,18,24,6,8,898,66,57,54,38,23,18,54,95,33,17,70,120
2003,Napa County,May,1020,26,7,16,45,15,30,979,898,25,12,9,40,13,27,864,49,90,46,80,57,28,85,170,25,19,51,95
2003,Napa County,June,979,38,15,12,27,14,21,982,864,36,11,5,24,7,19,866,65,62,52,50,40,21,51,112,17,26,74,117
2003,Napa County,July,982,38,15,12,27,14,21,985,866,28,8,25,17,23,37,850,65,62,61,77,58,37,44,139,37,23,66,126
2003,Napa County,August,985,26,5,28,16,11,38,979,850,43,5,29,17,8,33,869,59,65,77,58,71,19,33,123,57,10,69,136
2003,Napa County,September,979,35,20,22,15,18,31,992,869,31,7,18,6,30,35,854,77,64,56,71,66,48,21,135,40,27,66,133
2003,Napa County,October,992,27,19,31,12,29,310,718,854,33,10,7,11,15,209,669,77,351,50,235,519,44,23,586,38,29,60,127
2003,Napa County,November,718,26,13,18,20,29,3,723,669,21,5,8,13,18,14,658,57,52,34,45,17,47,33,97,26,18,47,91
2003,Napa County,December,723,43,12,12,18,11,7,754,658,38,3,2,13,11,4,673,67,36,43,28,11,22,31,64,14,15,81,110
2003,Nevada County,January,560,10,5,0,16,6,0,553,250,12,8,0,4,2,0,264,15,22,20,6,0,8,20,28,0,13,22,35
2003,Nevada County,February,553,22,7,0,17,13,0,552,264,14,7,0,6,2,0,277,29,30,21,8,0,15,23,38,0,14,36,50
2003,Nevada County,March,552,17,8,0,18,14,0,545,277,5,5,0,5,3,0,279,25,32,10,8,0,17,23,40,0,13,22,35
2003,Nevada County,April,545,17,6,0,19,15,0,534,279,9,3,0,10,4,0,277,23,34,12,14,0,19,29,48,0,9,26,35
2003,Nevada County,May,534,17,6,0,15,5,0,537,277,2,3,0,8,5,0,269,23,20,5,13,0,10,23,33,0,9,19,28
2003,Nevada County,June,537,17,6,0,16,6,0,538,269,6,2,0,10,9,0,258,23,22,8,19,0,15,26,41,0,8,23,31
2003,Nevada County,July,538,17,6,0,18,4,0,539,258,5,1,0,16,5,0,243,23,22,6,21,0,9,34,43,0,7,22,29
2003,Nevada County,August,539,17,6,0,20,5,0,537,243,4,2,0,18,13,0,218,23,25,6,31,0,18,38,56,0,8,21,29
2003,Nevada County,September,537,17,6,0,12,6,0,542,218,6,2,0,10,8,0,208,23,18,8,18,0,14,22,36,0,8,23,31
2003,Nevada County,October,542,15,6,0,12,2,0,549,208,3,3,0,20,11,0,183,21,14,6,31,0,13,32,45,0,9,18,27
2003,Nevada County,November,549,17,6,0,12,8,0,552,183,7,3,0,10,5,0,178,23,20,10,15,0,13,22,35,0,9,24,33
2003,Nevada County,December,552,10,7,0,8,9,0,552,178,5,4,0,15,6,0,166,17,17,9,21,0,15,23,38,0,11,15,26
2003,Orange County,January,18849,568,207,14,423,303,66,18846,3249,147,24,0,56,51,4,3309,789,792,171,111,70,354,479,903,14,231,715,960
2003,Orange County,February,18846,495,232,0,351,274,152,18796,3309,176,26,0,54,70,4,3383,727,777,202,128,156,344,405,905,0,258,671,929
2003,Orange County,March,18796,829,256,17,430,410,146,18912,3383,226,119,0,72,71,18,3567,1102,986,345,161,164,481,502,1147,17,375,1055,1447
2003,Orange County,April,18912,688,187,9,371,235,181,19009,3567,149,48,0,51,57,12,3644,884,787,197,120,193,292,422,907,9,235,837,1081
2003,Orange County,May,19009,672,189,16,336,412,200,18938,3644,219,43,0,28,16,2,3860,877,948,262,46,202,428,364,994,16,232,891,1139
2003,Orange County,June,18938,712,321,9,340,273,145,19222,3860,200,140,0,84,45,5,4066,1042,758,340,134,150,318,424,892,9,461,912,1382
2003,Orange County,July,19222,593,165,16,412,343,120,19121,4066,132,30,0,542,22,2,3662,774,875,162,566,122,365,954,1441,16,195,725,936
2003,Orange County,August,19121,516,154,4,374,449,49,18923,3662,154,28,0,53,43,5,3743,674,872,182,101,54,492,427,973,4,182,670,856
2003,Orange County,September,18923,709,201,1,404,350,82,18998,3743,209,63,0,62,88,5,3860,911,836,272,155,87,438,466,991,1,264,918,1183
2003,Orange County,October,18998,663,255,6,456,424,67,18975,3860,187,61,0,58,92,6,3952,924,947,248,156,73,516,514,1103,6,316,850,1172
2003,Orange County,November,18975,355,147,2,398,346,126,18609,3952,104,23,1,43,150,8,3879,504,870,128,201,134,496,441,1071,3,170,459,632
2003,Orange County,December,18609,603,208,1,475,572,78,18296,3879,133,40,0,72,72,6,3902,812,1125,173,150,84,644,547,1275,1,248,736,985
2003,Placer County,January,1824,41,27,0,57,42,28,1765,884,11,2,0,13,6,0,878,68,127,13,19,28,48,70,146,0,29,52,81
2003,Placer County,February,1765,40,22,0,25,19,21,1762,878,6,4,0,6,1,0,881,62,65,10,7,21,20,31,72,0,26,46,72
2003,Placer County,March,1762,88,21,0,47,20,65,1739,881,22,3,0,13,7,0,886,109,132,25,20,65,27,60,152,0,24,110,134
2003,Placer County,April,1739,56,20,0,49,15,33,1718,886,8,1,0,12,0,0,883,76,97,9,12,33,15,61,109,0,21,64,85
2003,Placer County,May,1718,53,21,0,32,22,38,1700,883,9,1,0,7,0,0,886,74,92,10,7,38,22,39,99,0,22,62,84
2003,Placer County,June,1700,72,15,0,25,28,56,1678,886,15,5,0,7,10,0,889,87,109,20,17,56,38,32,126,0,20,87,107
2003,Placer County,July,1678,67,19,0,40,30,27,1667,889,15,1,0,11,1,1,892,86,97,16,13,28,31,51,110,0,20,82,102
2003,Placer County,August,1667,45,26,0,27,21,12,1678,892,11,9,0,13,9,0,890,71,60,20,22,12,30,40,82,0,35,56,91
2003,Placer County,September,1678,59,19,0,30,30,41,1655,890,15,5,0,9,2,0,899,78,101,20,11,41,32,39,112,0,24,74,98
2003,Placer County,October,1655,148,21,0,23,34,30,1737,899,30,16,0,6,4,0,935,169,87,46,10,30,38,29,97,0,37,178,215
2003,Placer County,November,1737,50,13,0,48,19,10,1723,935,9,4,0,19,5,0,924,63,77,13,24,10,24,67,101,0,17,59,76
2003,Placer County,December,1723,61,23,0,44,57,44,1662,924,14,14,0,14,5,0,933,84,145,28,19,44,62,58,164,0,37,75,112
2003,Plumas County,January,134,16,0,0,5,0,0,145,172,19,0,0,3,0,0,188,16,5,19,3,0,0,8,8,0,0,35,35
2003,Plumas County,February,145,5,0,0,3,0,0,147,188,12,0,0,6,0,0,194,5,3,12,6,0,0,9,9,0,0,17,17
2003,Plumas County,March,147,9,0,0,14,0,0,142,194,9,0,0,14,0,0,189,9,14,9,14,0,0,28,28,0,0,18,18
2003,Plumas County,April,142,6,0,0,2,0,0,146,189,4,0,0,5,0,0,188,6,2,4,5,0,0,7,7,0,0,10,10
2003,Plumas County,May,146,10,0,0,5,0,0,151,188,6,0,0,4,0,0,190,10,5,6,4,0,0,9,9,0,0,16,16
2003,Plumas County,June,151,10,0,0,2,0,0,159,190,5,0,0,7,0,0,188,10,2,5,7,0,0,9,9,0,0,15,15
2003,Plumas County,July,159,0,0,0,6,0,0,153,188,2,0,0,5,0,0,185,0,6,2,5,0,0,11,11,0,0,2,2
2003,Plumas County,August,153,0,0,0,4,0,0,149,185,0,0,0,3,0,0,182,0,4,0,3,0,0,7,7,0,0,0,0
2003,Plumas County,September,149,0,0,0,1,0,0,148,182,1,0,0,0,0,0,183,0,1,1,0,0,0,1,1,0,0,1,1
2003,Plumas County,October,148,19,0,0,5,0,0,162,183,10,0,0,9,0,0,184,19,5,10,9,0,0,14,14,0,0,29,29
2003,Plumas County,November,162,5,6,0,6,0,0,167,184,12,0,0,3,6,0,187,11,6,12,9,0,6,9,15,0,6,17,23
2003,Plumas County,December,167,11,4,0,1,0,0,181,187,20,0,0,4,7,0,196,15,1,20,11,0,7,5,12,0,4,31,35
2003,Riverside County,January,9747,407,178,0,270,202,0,9860,1857,77,34,0,51,39,0,1878,585,472,111,90,0,241,321,562,0,212,484,696
2003,Riverside County,February,9860,414,176,0,307,218,0,9925,1878,79,34,0,58,42,0,1891,590,525,113,100,0,260,365,625,0,210,493,703
2003,Riverside County,March,9925,541,187,0,288,266,0,10099,1891,103,36,0,55,51,0,1924,728,554,139,106,0,317,343,660,0,223,644,867
2003,Riverside County,April,10099,571,223,0,349,301,0,10243,1924,109,43,0,67,58,0,1951,794,650,152,125,0,359,416,775,0,266,680,946
2003,Riverside County,May,10243,527,189,0,364,256,0,10339,1951,100,36,0,69,49,0,1969,716,620,136,118,0,305,433,738,0,225,627,852
